,parent,text,label
8911,"Which applicable law is that? Software engineer is not a protected title in Massachusetts, nor is it federally. —","You appear to be pushing a position into my mouth that I'm not taking, and I'm not particularly appreciating it.",0
8912,"Great, I'm so excited! There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!","Hey thanks for fixing up those typos ! I'm not too great with spelling so it's awesome to have you filling that gap. We all do what we're best at here, and it seems like you have some skills we can definitely use. I've added some more content to the article if you want to take a look. Cheers!",0
8913,Please read the notes at the top of this page. Thank you.,"yeap it's long, so never mind as I don't want to start new war. '",0
8914,Provide references first to confirm this info.,"'Not done for now:' as explained above, you have not cited reliable sources to back up your request, without which no information should be added to, or changed in, any article. -",0
8915,Possibly not. But then life would be boring if we all thought in the same way.,"Let me say I sort of annoyed about the way the complaint was being dealt with. ""Lying like crazy"" or ""brown nosing"" is way beyond anything in WP:CIVIL. Is that sort of discourse regarded as being normal in the meanwhile? If that is your preferred sort of entertainment, I opt for being bored. Polentarion",0
8916,"Mihai, please refrain from launching personal attacks against other users. Nothing justifies such behavior. Calmly state your opposition instead. Concordia promotes civility among all users. Thank you.","Thanks, Hús. Oioane/Mihai shouldn't be calling me ignorant anyway, when he/she is the one who makes moves like this one, adding categories to articles with diacritics in the name, without fixing the indexing sort key. Will you please go fix that and anything else you've done along those lines, Mihai?",0
8917,"There is no need for more then one picture; one picture to outline what they are and nothing more. Not one for each class set, or anything like that. //c)","Well, it would appear you got so delete-happy that you removed the main hunter picture that USED to be on the page before you changed it.",0
8918,"Yes there are more opinons pro and contra, there is not any gerenaral conclusion about refution. Yes we discussed many times and you don't accept or understand other's point of view (not just mine).( )","Stop to lie, there is one general scholarship concluion about refution. My last comment here.",0
8919,"Some/many, whatever. If you don't think that BB guns should be part of this project then would you please remove the tag from that article? I'd do it myself but Miguel would probably revert me again.","I don't care if it's there (so if you feel it matters you'll have to remove it yourself), I just don't want people to change the scope of a Wiki Project without discussing it first... - 'Tom' '",0
8920,"I just revoked his talk page access because he just compared good editors to the Inquisition, the Nazis, and the Soviets.","Thank you for the help, I hope the blockade will be carried out without opening a debate. Lusophone Wikipedia is facing some problems, administrators and deleters are loaded. And yet a totally offensive being appears. Thanks for the help again. Good contributions.",0
8921,"As has been pointed out to me on several occasions, every article should be judged on its own merits, not in comparison with other articles. Seriously, this is proposing cutting ""Foreign policy"" to six sentences; and ""Economy"" to a mere two! That's ridiculous!",I agree with that the sections on Economy and Foreign policy have been shortened too much and lack substance. Feel free to expand them. —,0
8922,"They should be reviewed because draft templates are definitely within the AFC mandate. However, I see they are not showing up in the correct category - Category:Pending template and disambiguation AfC submissions - there is probably an error in the submit templates on those pages.","Okay. Since there is a category for the purpose, in the future, I will try to remember to move the templates into the appropriate category.",0
8923,I've removed the generic tags. Please list (and/or tag) any specific statements that are problematic. It's clear that the article as a whole is reasonably good quality and should not be subject to an orange warning at the top.,"I've tagged the appropriate sections. I'm not sure if was the correct template to use for the prose list in the first paragraph of Pseudoscience#Pseudoscientific_concepts (I'd prefer an inline equivalent), though. I'm not a frequent contributor on Wikipedia in general, so I'm not quite as familiar with everything.",0
8924,"I might've been mistaken on who brought it up, I remember reading about this issue out here once. I'll hasten to add that at certain points in time, unlike when the Lady Catherine visits, this talk page should be avoided if one wants some light reading! —","You should have pinged instead of using {{noping'Barthateslisa}}, if you are discussing about the editor in another administrator's talk page, requesting a topic ban. , why?",0
8925,Thanks for the support n help Pankaj Jain ' '·' contribs '·' count)',Let me know when you're ready forr the next part of the review.,0
8926,"Hey, I've finished working on the revision, though I'm still having some trouble with one of my references in formatting. I'd like for someone to take a look at it on my sandbox page","By the way, you are right that this is an article. The existing text is at Lek paradox; it can be updated as soon as changes (a) ... (h) are done. I will leave a link from Lek mating to Lek paradox, with a very brief summary paragraph there.",0
8927,"What does that even mean? Cost you three lost saves??? I was mistaken in thinking you were the original creator. I own up to that, but stop taking it so personally and bombarding my talk page. (/)",What it means is that every time I try to add sources and format to the article you are deleting things and I lost the material. Now you are deleting material I just formatted. I am going to undo your edits and request you leave the article alone for hours. Okay?,0
8928,By ferry it is miles from Hyannis to Nantucket according to google maps (that includes a bit of road). Not seeing miles unless perhaps from the far southern tip south of Chatham to the northern tip of the island.,"I guess that's where the miles comes from, but it's still WP:OR, either way! The miles, is as you say.",0
8929,please see update Wiktionary entry. Thanks.,"Which entry-please post the URL here. Thanks,",0
8930,"Yes, I'm on it. Will update soon. -","OK, it's updated to the latest certified numbers.",0
8931,is there a railways project MOS?,"Yes, and there was no consensus for these moves there either. See comment above.",0
8932,"I just saw it again, but was unable to screen capture it. It's literally your name that's showing up that way, not your signature. It shows up as John ""Hannibal"" Smith. Check recent changes and you should see it as well !","Not wanting to state the bloody obvious, but are you sure you're not confusing and ? Just a thought. ‑",0
8933,"Now that you disagree with the merger into ""South Korean protests"", , can you do another title discussion and propose a name or something? This is actually","Well, you are create this topic for it, isn't it? But you pressed on with merge of article, for no particular reason. You only said me, ""The whole consensus, i.e. majority"", although ""majority"" isn't the consensus of English Wikipeida. In this situation, how can I start a new discussion? Thanks.",0
8934,"Let us start with removing the first two graphics that are based on incorrect legal terms. Legally correct would be the use of ""derivative work"" and ""collective work"" and a diagram should explain possible combinations as a combination of both methods.",I'm very open on any suggestion WHICH ARE DEFENDABLE (see therefore we need sources. Bring them and I will balance the articel further. And help me defending the base and sources we have.,0
8935,"Are you opposed to trying a multiple-choice RM before escalating? If so, why?","...Just wait for the results of the moratorium proposal. Then, if failed, we'll talk about the future RM or MedCom.",0
8936,thanks for the heads up. Fixed the caption issue. (/),"Great. There is still the issue of the collapsible episode list in the infobox not being present in mobile view, although I suppose this is less problematic. —",0
8937,Merry Christmas.,"You don't sound too excited. Come on, get into the spirit and look lively, haha! ( ' )",0
8938,"Is it necessarily the wrong way around? The convention of keeping to the left was not universal in the early days of railways; for example, the Manchester and Bolton Railway, which connected with the Liverpool & Manchester at Salford (and shared the lines between Salford and Manchester Victoria from January , ran its trains on the right-hand track until September",L&MR; regulations quoted in Whishaw's review state that running on the wrong line should only takes place in exceptional circumstances and that special arrangements needed to be in place.,0
8939,"Well I'm getting fed up too. Fed up with being called ""disruptive"" any time I edit the article. Fed up with offensive bad faith accusations. Ever consider the possibility that I'm actually trying to improve the article? Or that maybe my edits actually 'are' improvements?","MaxBrowne, the page in general has been disruptive this isn't referring to just you (which I think is obvious given page has recently been locked down). I think things would go a lot smoother here if there was more respect for talk page consensus.",0
8940,Have you seen Wikipedia:Requests_for_comment/Wikidata_Phase_,so .. this is not having consensus? That edit anyway puts some context ... [[User_Talk:,0
8941,"(a) no-one mentioned error (except you), (b) prep area is currently hardly ""last minute"", and (c) it appears that this ""personal nitpick"" isn't just personal, at least one other editor agrees.","Just because, once you've raised the matter, other editors agree that it's an improvement, doesn't mean it was an improvement 'worth raising at this late stage of the process'. If it's not an error or serious deficiency, you shouldn't be bothering everyone here with it.",0
8942,"But only because pre-rating data has not yet been imported into Wikidata, although there are no current plans to do so.",GM's pre-didn't even have ratings. It's way too much work for a meaningless statistic.,0
8943,"The Variants section itself seems of reasonable length, but the inclusion of a bullet list within it spooks me. Those things invariably seem to balloon out of control, and the bullet format itself seems to invite that. It's seems practically designed as a way of claiming notability for a topic that you don't then actually write anything about. -","My take - if there is an inclination to expand upon a section of an article, working against a sense that the section might be getting too large in proportion to the overall article, then it might be a good time to break out that section into its own article.",0
8944,"Entirely possible that confusion between the calendar change and Epiphany was involved; a West Virginia oral history from the early notes that some people marked it on Jan. and others Jan. likely due to that confusion. It's a trivial example, but a verifiable example of resistance to the calendar change. I would add the Hammons oral history as an additional citation, however.","There is no doubt that Protestants, especially Presbyterians and Baptists, saw it as a Popish plot by the Antichrist and thus inherently wrong. [Eastern Orthodoxy hasn't accepted it to this day]. I just wonder if this is really the best example we can come up with, since the numbers don't add up.",0
8945,Most recent discussion Nov-Dec,"Consensus hasn't changed since the last discussion, or the one before that. Some articles are better without infoboxes, and this is one of them.",0
8946,"Nope, I have been a Wikipedian since May but I've only been 'Wyllium' since May I had a previous name, but I didn't like it so I made another account. Nov (UTC)","What was the previous name, if you don't mind me asking? (Or, more precisely, what is the edit history URL.) Thanks for your prompt response.",0
8947,Done - the article on bathroom is quite a bit better now.,Thank you for saying so!,0
8948,Tracking categories currently empty thanks to a run through by . Thanks!,I have replaced all occurencies of the new teplate links/redirects for the 'new' template (about pages).,0
8949,"Completing the Aussie trifecta with Rupert and PM great work, Hawkeye. Cheers,",Seconded. Well deserved mate and happy new year!,0
8950,"The up for debate thing refers to ""the fact whether the event counts as a revenge"", not whether the event is real or not.","Some kid might have claimed to be responsible for the act. Some other guy claimed that the information is accurate. The excessive ""claim"" is disturbing.",0
8951,"I was going to change it to one about a duplicative article. There is already a Titleholders section in the Miss United States article. If you don't think that would work, either, I'll go ahead and remove it.—","That's fine. I didn't realize the pageant was notable, so I didn't even look for it. Can't believe we still have beauty pageants in",0
8952,I've been watching them ready. I'm sure it TAWT. Ive said nothing because I want to be sure.,"Thank you for the welcome back. As for the amount of emails I have, I usually keep an eye on a page whenever I notice vandalism on via Huggle so I can revert it again if the vandal continues. —",0
8953,The h anniversary of the section is a bit light and devoid of stuff from home computers. I'll chuck Head over Heels (video game) and Dizzy (series) into the pot. -,"Sounds a reasonable idea. Of course, we'd need to check which had been featured on the front page on that front. As to FAC, a concerted effort to bring FFVII back to FA status wouldn't go amiss I suppose. Also, let's not forget Atlus' Megami Tensei franchise: first release in thirty years ago.",0
8954,"You have an error, temp.Stubs should be This makes str= -.(. With this, the math (for net= is correct.","Thank you for identifying that! I was consistent throughout all of the above in interpreting ""stub"" to mean above-NRIS-only quality. I have stricken above where the math changes, given that revised understanding.",0
8955,'Support' An infobox on this article would make key biographical details about Kubrick available at a quick glance. It would also make them available in machine-readable format. (Pigsonthewing); ;,What a lot of delusional bullshit.,0
8956,"So some of you did email the oversighters? I will be curious to know if (and when) you get a reply. Meanwhile, a suggestion has been posted above that there is a dedicated IRC channel for revdel requests. That could get you a response in real time.",I did email the oversighters.,0
8957,"I'd also be happy to assist if you need any help (it's kinda supposed to be my role I guess? p), although TParis is probably vastly more available 'and' competent. ;) · ·","Well, I could look at putting something together. But the scenarios in that file should give you a great idea.v/r -",0
8958,I guess that means the expansion joint theory needs to be in the main page as well? It's been covered by major TV channels as well.,Major TV channels have also broadcast documentaries about UFO abductions and how Lyndon Johnson was really behind the Kennedy Assassination. I'm not sure that being on TV is a suitable stand alone criteria for inclusion of a theory in an encyclopedic article. -,0
8959,That is neither funny nor helpful.,"It's pretty chilly here too (New England region), you're not alone! -",0
8960,I didn't protect it - did; and it wasn't in but in Why do you think that it was me?,I've reduced the protection to autoconfirmed. I've no opinion on the content issue.,0
8961,No primary sources....give a newspaper that reported about that paper or give a verification when the report has been entered into a public library.,"OK. Thierry Bardini writes in 'Bootstrapping: Douglas Engelbart, Coevolution, and the Origins of Personal Computing': ""The first report of the mouse appeared in a July report to NASA-Langley written by English, Engelbart, and Bonnie Huddart, and entitled ""Computer Aided Display Control"" (Contract NAS-I- report NTIS N."" -",0
8962,Alright! No worries! Thank you so much for the help.,Please don't be disheartened. You're new here and it is quite a complicated place at times. There is nothing wrong with learning from mistakes and there are plenty of people who are willing to help. -,0
8963,"Like this. Disable it in Special:Preferences#mw-prefsection-gadgets if you have it enabled there first. To , a brief check and it seems to be working perfectly.","Thanks for testing! Wow, I didn't even know about importStylesheet(). I guess that's one good thing to come out of this, besides the writeup I did as I was writing the patch to keep myself from going crazy.",0
8964,STOP. You have been counter-reported. Please stop harassment. I feel abused by you,"I am aware of your so-called ""counter-report,"" and will freely participate in any deliberation that may come in the process.",0
8965,"Yup, I'll update the table tomorrow.",All done!,0
8966,BTW: This unsourced addition of a CAS RN by a new user might be checked.,Structure found by SciFinder for that CAS looks like the same.,0
8967,"If the animated series isn't a continuation of the live-action series (even if it is set in the Arrowverse and has Matt Ryan returning), I might believe that there are 'two' John Constantines, one of them being from a different Earth stranded in the Arrowverse.","A flag of caution, in-universe arguments don't hold up well against real-world arguments. All we know at the moment is that the series isn't part of the Arrowverse but the series (animated and/or live action) will beso arguments like ""one of them being from a different Earth"", etc. are misguided.",0
8968,"I was surprised too. As for the paid editing, if it can be shown it was, I'm not against that page being removed as well.","No, I was just being cynical. When checking for COI or biased editing, I usually skip looking at an edit if I see it's an editor with thousands of edits, reckoning that those have been tried and tested... Looks like I should change my habits...",0
8969,"One of the editors claims that these are ""opinion pieces"", which illustrates that the editor in question has no clue whatsoever what he/she is talking about.","It's not even remotely neutral, and it's undue. You literally wrote that Assange ""repeatedly promoted and popularized conspiracy theories and falsehoods about [Hillary Clinton and the Democratic Party]."" At best, this is your own synthesis from a number of opinion pieces and Snopes articles, some of which don't even mention Assange. -",0
8970,"Awesome , it's my favorite planet! How do I get there?","Great, I'm so excited! There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!",0
8971,I don't see why animal rights activists should be called anti-Semites. //,"Whether they should or not be called that is beside the point. The fact is that the bans have been noted by some as part of a ""new wave of anti-Semtism in Europe"" and thus it belongs here. I would be more willing to think that people aren't just trying to hide the information if they at least moved it to anti-Semitsm rather than obliterate it altogether.",0
8972,We didn't come to an agreement on the other aspect of the criteria. No one won or lost. The entire time we planned on discussing other matters. Do you have any input on this issue?,"Again very selective reading. You want to add material but get no support from others here for it, that's what the repeated discussions on this page are all about. Not about reaching an agreement, a compromise or anything else, just a simple case of 'yes' or 'no'. And the result was 'no'. Again. That's losing. - 'Tom' '",0
8973,"Thanks, but assume this is meant ironically as my response was not especially diplomatic.","I wanted to thank you for your efforts, anyway thank you and apologize for the inconvenience, wish you a happy day.",0
8974,So this evidence must be a different band... ...,We could keep doing this if it proves anything.,0
8975,"Grammar guides do suggest that ""historical"" would be the more appropriate choice here. It would also be more consistent with article titles like Historical time zones of China and Historical Chinese phonology. , any objections? – '","I didn't appreciate that there was a significant difference, so no, that wouldn't bother me.",0
8976,I would only recommend ArbCom as a last resort. You should try either the mediation cabal or maybe requests for mediation. One of those should probably help you guys work out your problem. Good luck!,"People here sure have trouble getting along. ) My recommendation would be to just wait for the request for mediation to play out, and hopefully everyone can come to an agreement.",0
8977,"Talking of that, can I propose that Wikipedia talk:Requests for adminship/Recent (the Talk of that page) be redirected here? It seems completely moribund; anyone unlucky enough to find it and think it's the active talk page will be sorely disappointed, I think?","I added a banner at the top of it, may be enough. —",0
8978,"I think he's actually holding that sword with two hands, because the way his sheath is pointing, it shows that he would draw his sword using his left hand. -",all new screens in higher res.,0
8979,Signatures'unsigned]] comment added by •,Please review Template:COI/doc. -,0
8980,"As for ""neutrality"" surely you don't mean that. The article follows the NPOV rules closely: 'a neutral point of view (NPOV), which means representing fairly, proportionately, and, as far as possible, without editorial bias, all of the significant views that have been published by reliable sources on a topic.'","A motivated person could probably find many more examples of the phrase by combing through enough primary sources. The problem is that primary sources give no indication of the relative weight that should be given to that material. That is why secondary sources are needed. Once again, merely being true or correct does not guarantee that something should be included. —",0
8981,":'This review is transcluded from Talk:Diffused lighting camouflage/GA The edit link for this section can be used to add comments to the review.' 'Reviewer:' '·' Will take this one. Regards, • mail)",Many thanks.,0
8982,"I think the following hook, now in Prep is seriously overlinked, and Pat Loika will lose clicks to the other links: ... that 'BuzzFeed' opined that what Oprah is to talk shows, 'Pat Loika' is to the comic book industry?","Ignoring whether clicks will be lost, I'd note that the hook is playing off a common meme and doing it awkwardly. Suggest alternative: ... that according to 'BuzzFeed', 'Pat Loika' is to the comic book industry what Oprah is to talk shows? Neither BuzzFeed nor comic book need links, either.",0
8983,", you wondered correctly. I've fixed the inbound link that took me to the wrong article. Thanks for the heads up. Cheers,","Brilliant! Thank you very much for sorting this out. If you are ever over here, I can strongly recommend a look at the Yorkshire one. ) Cheers",0
8984,"Hi! I've been working (um, rather slowly...) on a proper article on Edwardian castles -current draft is in user space, . Ultimately I'm hoping that this would give a decent landing point. I've been delayed a bit while translating some of the French material on Gascony... Nice copyediting, btw!","Thank you very much for the interesting and useful reply. The draft looks great; I will very much look forward to seeing it published and linked from here. I saw '""many Edwardian castles were designed to make sophisticated symbolic statements about their owners""' and thought '""yes!""' Best wishes",0
8985,I would ask you to withdraw that suggestion based upon two pages (one of which I have been fairly active on over the last week) and not on the half half a dozen other pages you have edited and I have not.,"It was a question not a suggestion. Its not a topic you usually edit, one you've never edited and it happens to be one I edited a short time before. Hence, not an entirely unreasonable question. Cemail",0
8986,"I would expect that with almost edits and years here you would know that there are no set tasks here. Anyway, I have looked at every source in the article and did not see anything in-depth about Hioe, so I have taken it to AfD (the PROD having been removed, it cannot be restored and I reckoned that you would contest it anyway). I hope this was fast enough for your liking.","Indeed, yes, will do in future.",0
8987,"Thanks, , I realised that the main page can still be edited by an admin. However, if the edit is done in the queue then the bot will report the updated hook to the article talk(s) and to user talk(s), rather than needing manual updates. Further, I thought we could do without another WP:ERRORS report. ) I'm glad you got to it quickly.","Thanks both, a vast improvement.",0
8988,"Thank you, my friend! Nice to hear from you. Hope all is well. As you can see the old project is being remodeled and rejuvenated. New Blood! Please, please, please, share your thoughts as the new EotW Cafe gets built. How's the admin thing working out?","Admin thing is fine, although I haven't had much time for anything Wikipedia over the last months. Darn real life. I'll head over and chime in if I can think of anything insightful ... all the discussion I read earlier seems like it's moving in the right direction! ' '",0
8989,Starting with that category would probably produce too many images. I think what I will do is start with a small subcategory to see the percentage of fair use violations and decide whether to continue with a larger category. Thanks. (),That works with me. Hopefully it isn't too many. Else we have a much larger problem than I anticipated (which would be a large problem).,0
8990,Yes. Thanks for your support.,"I notice that has edited the prep to remove the link altogether, with edit summary ""restore hookiness."" Yes, this leaves only a bolded link, but I am concerned that a reader may want to know which magazine it was directly, and so a convenience link should be provided. Does anyone else have a view?",0
8991,"Thanks, yes, I saw the TFPAA nomination (and my most recent set of edits was prompted by comments there). DYK-process explanation can wait for a less time-crunch vehicle.","FYI, I had already planned to add info from the e-EROS for exactly the same reason, so it's good to see we were thinking very similarly. )",0
8992,"I've already reverted. The lack of consensus claimed doesn't exist anywhere in current talk space, and I suspect doesn't exist (except perhaps historically, in that it's no longer the case) in archives.",It's from November in the Archive (page .,0
8993,"Thanks. Yes, I thought that could be done, and The Shack (film) redirected to the dab page, but there are quite a few incoming links and I wasn't interested enough to take on the extra work! The hatnote should make sure that no-one misses out on finding the article they're wanting. [[User talk:PamD'","I know the feeling about incoming links. Thankfully, there were not too many, so I just decided to take care of it. I've revised the hatnotes and disambiguation page based on the guidelines. ' (ping me)",0
8994,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",Hi! Can you give me any advice for improving this article?,0
8995,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",Hi! Can you give me any advice for improving this article?,0
8996,please stop unconstructive persistent deletion of information.,"This is not information, because this are not Belgian records. Otherwise proof it with references. This is the list of the Belgian records, homologated by the Belgian Athletic Federation.",0
8997,Could there be a summery of the anti-Tilman article on Religious Freedom Watch and then Tilman's denial of that?,No. Why should I respond to such crap?,1
8998,"Thanks to all of you,",And thank you for pointing out that an important point was missing from the article!,0
8999,"I don't know who The Daily Caller is, but am not impressed with it either. This looks more like trying to create a controversy than there is on.",Neither appear to be reliable sources.,0
9000,"I don't think the ""controversy"" section is ideal, because if we include free-speech advocates, ""some commentators welcoming the attack and others deploring it"" applies to almost everything he's done. This is why WP:CSECTIONs rarely work well. If we changed that section title to ""activities"" almost nothing would be different.","Combine ""Career"" and ""Controversy"" into ""Activities""?",0
9001,That's the acronym they used in the edit. Took me a couple of minutes to realize it was a reference to this offensive meme,Children need to experience the taste of lye soap these days...There would be far fewer problems.,0
9002,"Sorry, I was referring to your first set, of course.","That is what I figured, also this article does not mention any of the terms you quoted above. - (logs)",0
9003,"I also agree with Giano here. But more to the point, who cares where they are buried? In my opinion, this parameter is just bloat.","In some cases, quite a lot of people care, apparently.",0
9004,It's in WP:YEARS. —,Doesnt really explain why - I cant see any value in bringing up an article on the year which at best might just list them same individual as being born.,0
9005,It's a question. I am looking for an answer.,"To answer your original question, each list determines its own rules. Some of the lists I edit (both music and non-music) only allow notable subjects while others require a reliable WP:SECONDARY source. Take it to the list page.",0
9006,"By Jove, it seems you're right, my apologies that I removed that ""obvious mistake"" (I have the Lignes de Vie book in Dutch but didn't check it yesterday). Perhaps a hidden comment or extra note indicating that the double Remi is intentional will avoid further such removals.","No, double surnames (built from the mother's and father's married names) are ubiquitous in Belgium but are 'never' used in non-legal contexts. It does not make it his ""name"".—",0
9007,"Is 'cuyo' really a pronoun? RAE calls it ""Adjetivo relativo posesivo"".","The idea is that relative pronouns are the closest 'family' of 'cuyo', so it makes sense to file it with them.",0
9008,"I didn't make an accusation- and specifically said this didn't cross the line- but I'm guessing you wouldn't have requested more input if the discussion was more friendly to your position. If that's not the case, then I retract my statement.",I wonder if this accusation would have been made had Crash or I said we supported coaching trees. Of course not.,0
9009,Finally got rid of all those pesky citation tags. Life goal achieved.,"Very helpful, thanks. Now we're ready to begin thinking about how to improve the article!",0
9010,See Wikipedia:Village pump (technical)/Archive Tech News: and Wikipedia:Village pump (technical)/Archive Edit window is too big.,I've updated the help page to remove the mention of this feature.,0
9011,Go for it. Thank you for working this out. -,"Ok, - although after double-checking Politifact, the low figure in the range is (rather than .—",0
9012,"Awesome , it's my favorite planet! How do I get there?","Great, I'm so excited! There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!",0
9013,"Please take a look at the Edit summaries of your comments at DYK. You do not at any point display good faith, and most are personal attacks. If you do not see it, that is more indication that there is a problem.","Oh, and for the avoidance of doubt, when you say of my edit summaries: "", you'll need to provide diffs and explanations as to whom I'm personally attacking in each case please. If not, you'll need to retract that accusation. Let me know when you're done.",0
9014,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",HI! Can you give me any advice for improving this article?,0
9015,"It's a good solution to a common problem of making sure the main pages is balanced. Better to add than to take away from other sections. I don't see what the big deal is, but I knew it was just a matter of time before someone here complained about it.","'Concerns' are not necessarily complaints, but I digress.",0
9016,Why would I wimp out of blocking Giano or Davey The most recent block in Daveys block log was made by me...,Are you still here? I thought I'd wished you happy editing?,0
9017,"That's what I suspected, but I wanted to make sure before I made extensive changes (e.g. -class torpedo boat). Thanks.","Clarityfiend, It may be worthwhile to have an RFC to end the sporadic discussion. I'd happily write one up if you would like to proceed. Of course, as HSwMS has a sort of 'de facto' convention, it's not critically necessary, but it could end future debats.",0
9018,"That is correct, but it was actually speedy deleted prior and the user recreated it, which is why I CSD'd it.","Prior speedy deletions do not make a page eligible for G I ended up deleting it as a hoax, since I couldn't find any evidence of his existence. Awould have also worked.",0
9019,"Hey, so I guess the removal of cleansheets was because of a lack of source?","Hm, not sure we discussed the cleansheets but I do agree they shouldn't be there unless we can source them. The ISL website had stats for that whereas the I-League doesn't. Sucks though cause I wanted to show this guy who said that Albino Gomes sucked was actually decent haha.",0
9020,"'support'as original nominator. The countries Trump listed had never semt a terrorist to american soil, but were targeted to minimze the number of muslims in America. Please, spare us the propaganda routine, Trumpkins, and let's call a spade a spade. We are the world's source of knowledge, and this is very well known.","An RfC requires that you follow a series of processes (which you have not done), and regardless, this is clearly dead on arrival.",0
9021,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",Hi! Can you give me any advice for improving this article?,0
9022,"Nice work on Alluring Albany, couldn't find enough material to make a standalone article on the other topics other than the barest stub (and you had already done GWF visit anyway). Sticking with myrtales and freo heritage for the moment. What are you up to? Cheers","Thanks. I think you are in safer territory. Excellent work on Freo. Yeah, maybe editing too much perhaps.",0
9023,"Yh, that might take awhile lol. We never came to consensus on the importance, remember? So if someone did start rating those, they might end up getting changed anyway.","Easy: set all unassessed importance articles to low importance. If they were deemed ""important"" they would be assessed as such by now.",0
9024,"The hook quotes the German subtitle, no?","We'd need a second hyphen in the quote, or translate to ""a sacropop musical"", but then probably can't say ""subtitled"" because the English has not been a title, afaik. He used hyphens, and was the first to use the phrase (as the hook originally said), - only later it became one word, .",0
9025,"I see no point in continuing unless new editors are involved, which I'll find the best way to accomplish.","Normally I'd be all in favor of that, but since we've had multiple RfCs on this very subject in the last few months, I don't know how you're going to accomplish that without forum shopping.",0
9026,"Thanks for the reply. Do you know which tournament (location, year)? Also, do you have a reference for this game, or for London's bio in general? I couldn't find anything with google, but I might not be looking in the right place.","Got it, sounds good. If you find a good reference we will definitely want him on the list.",0
9027,Thank you so much for remembering me. I was treated very badly in deWP so I moved out of there. There was an ugly discussion in which the photographers were accused of making money with the pics they donated to WC. Therefore the interest of michelides/peralta to upload new pics is currently zero. A list of pictures theoretically available can be found here: . Best wishes,"That's sad. - French opera is difficult, seems to be a favourite topic of those preferring the opera sidebox. Of Gounod's operas, all early ones were started by them, and I don't need repetitions of the discussion on Maritana.",0
9028,"Well, your reviewing skills are great. You can award it to me if you really want to....",Fair enough. And you can give me a or if you see fit.,0
9029,No... it's not disputed is it? It just needs a better quality source maybe .,"I would suggest ""Modern Geocentrism: A Case Study of Pseudoscience in Astronomy"" by Matthew P. Wiesner. I don't have access at the moment, so I won't use it, but but I may have found an author's copy(?) that looks promising.",0
9030,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",Hi! Can you give me any advice for improving this article?,0
9031,Why was it moved? It's the exact same situtation: (comics book) (a format) is a subset of (comics) (a medium). It's like preferring (rock song) to (song)—Wikipedia doesn't do that.,"keep in mind that what I'm saying is how we already do things, and would require no moves. What problem are you trying to solve? The problem we had here was with character articles, not comic book/graphic novel/etc articles.",0
9032,"I use the term generally used in reliable sources, which is ""ban."" If you don't like it, maybe we can these publications added to the ban for publishing fakenews.","Don't be WP:POINTY, its not a 'ban', per wikipedia policy and what is written in the close, you can't cite 'reliable sources' to try to claim that wikipedia policy is not what it is, especially when they are clearly wrong.",0
9033,"This is English Wikipedia, so we use the most common English language name (See WP:COMMONNAME). We do not use the name that is , only English language is relevant. Can you prove that ""Galizia"" is the most common English language name? ' '","First - I have asked for advice , and the (like you, I presume) native English speaker prefers no changes (this reply was ment to Vanjagenije). That's the main thing. However in Swedish are these two different provinces spelled ""Galicien"" (the Spanish) and ""Galizien"" (the Polish-Ukranian), and I guess that's the same in several other languages as well, like German. All well.",0
9034,Also have just created Moreya.,"P.P.P.S. Speaking of which, I'm also thinking about to giving the 'kuni-yuzuri' myth(s) an article of its own. Or would you do the honors?",0
9035,"I'm not sure what your confusion is, the sources are listed above. WP:CRYBLP doesn't invalidate multiple reliable sources. Several editors have already explained why your objections to them as ""opinions"", or vaguely claiming they are not RS, is a flawed approach outside of both WP:RS, and long-standing convention.","I don't see anyone edit-warring to remove the description while crying ""BLP."" I do see you edit-warring with multiple editors to restore it. Whether it's a BLP violation or simply UNDUE, consensus is still required. Establish it before restoring.",0
9036,"Respiratory ""system"" is analogous to segmental ""anatomy"", and is the ""theatre"" where respiratory physiological events occur. We can borrow a phrase from Jean Fernel: ""Anatomy is to physiology as geography is to history; it describes the theatre of events.” They are justified to be separate categories.",I had a go at clarifying the scope of the categories. There may be room for improvement. • • •,0
9037,Thanks for posting! I've read it and am thinking about what you have specifically written. Am going to run some errands and then will reply.,"Okay, great, I didn't think this would snowball so quickly without your input. -",0
9038,Agitated within or without?,"By the change in policy, I assume you mean removing the ban on priesthood ordination and priesthood ceremonies, right? We are not talking about slavery or interracial marriage, right? See, I think that is why we should separate out the priesthood policy from other aspects of the interaction between black people and Mormonism. It is really only one of many issues. Change has been constant.",0
